directory,unit,channel,depth,BF_kHz,Th_atten,type,track_depth,depth_from_surface,mean_spont,nm_threshold,Th_dB,noise_nm_threshold,noise_Th_atten,nm_threshold_dB,tone_noise_ratio,max_rate,flagTest,picture,picture_type,date,time,trigger,,frequency,attenuation,interleaving,bit0_delay,bit1_delay,artifact_times,artifact_type,stim_level_uA,artifact,tight_loose,FPGEP,AOGEP,SLI,E,LLI,LLE,LTE_I,LTE_II,LTE_III,complete_auditory_suppression,DoCSN_saturation,PST_shape_change,FSL_on,FSL_on_std,FSL_off,FSL_off_std,FISI_on,FISI_on_std,FISI_off,FISI_off_std,driven_on,total_on,driven_on_std,driven_on_fano,driven_off,total_off,driven_off_std,driven_off_fano,driven_d_prime,driven_diff,250-350_on,250-350_on_std,250-350_off,250-350_off_std,250-350_d_prime,350-450_on,350-450_on_std,350-450_off,350-450_off_std,350-450_d_prime,500-1000_on,500-1000_std,500-1000_Cv,500-1000_fano,500-1000_off,500-1000_d_prime,300-400_on,300-400_on_std,300-400_off,300-400_off_std,300-400_d_prime,400-500_on,400-500_on_std,400-500_off,400-500_off_std,400-500_d_prime,450-550_on,450-550_on_std,450-550_off,450-550_off_std,450-550_d_prime,level_dB_SPL,parsable,ISI_on_mean,ISI_off_mean,ISI_on_std,ISI_off_std,ISI_on_Cv,ISI_off_Cv,ISI_on_fano,ISI_off_fano,ISI_on_max,ISI_off_max,ISI_on_mode,ISI_off_mode,ISI_on_mode_duration,ISI_off_mode_duration,ISI_on_q,ISI_off_q,ISI_on_skewness,ISI_off_skewness,first_pulse_response_bigger,old_LTE_II_d_prime,LTE_II_saturation,LTE_rate_on,LTE_rate_off,LTE_II_d_prime,bursting_on,bursting_off,ISI_shift,ISI_gain,ISI_comments,total_diff,TOD,d_prime_on,d_prime_on_std,d_prime_off,d_prime_off_std,d_prime,acf_ID,calibration_file,PEA,driver,Flaxedil,post_deafening,class
2007_03_13,1.04,1.,3824.,11.81,69.473,9999.,3824.,0.,10.251055477186249,30.,26.684397214506433,22.,47.,66.15739721450643,1.3333,40.,Missing["Unmatched"],p0014_u1_04_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{16, 16, 38.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],11810.,120.,10.,0.,25.,0.0275       0.073       0.120      0.166      0.212,stim,20.,,n,9999.,9999.,0.,0.,0.,1.,1.,0.,0.,0.,0.,0.,0.03636549763033174,0.033268197113098044,0.07086839743589743,0.0543459987487199,0.03658766839378237,0.03142952137411785,0.05422831683168319,0.045416053991277294,-0.18670050123412274,11.052060737527116,10.10969729713912,-547.4328068975859,0.8347422751328946,11.085797752319143,10.637793748419902,135.56598150717306,-0.06960217537084588,-1.0214427763670173,11.492537313432836,10.3325308627582,10.250256256406406,10.490854485341272,0.08436668254706796,11.930693069306932,10.54415725667934,9.652221503557385,9.966983448118727,0.15703516704016485,11.238761238761239,10.267011243334206,1.0015564998339408,10.282991844629525,10.251055477186249,0.0676644995243065,11.791044776119403,11.34795661795484,10.95027375684392,10.880019240192032,0.05348064075048672,11.492537313432836,9.526866957707067,10.100252506312652,10.174980415048264,0.09988522962390439,11.044776119402986,9.767445166195039,10.100252506312652,9.872678128438743,0.06801072019643778,-23.84260278549357,1.,0.06789255191693294,0.08349036461125986,0.07682071418207699,0.09166347776328909,1.1315042963190973,1.0978928908753018,0.08692296814332152,0.10063668058922141,0.33783586857684894,0.2581769616501845,0.003,0.003,0.005,0.006,0.6,0.5,2.3973282361259227,2.2420213512275295,0.,0.36372476294618666,0.,11.02017937219731,11.041755864524475,-0.0014726894910581162,,,0.,0.,,-0.03373701479202751,16.27722222222222,62.5,146.64456904239458,9.870782483847808,7.794753314893021,0.3583837230638865,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,1.05,1.,3858.,13.7,80.,3.,3824.,34.,11.747046922926467,9999.,10.124768857504705,9999.,45.,9999.,1.,25.,Missing["Unmatched"],p0016_u1_05_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{16, 34, 49.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],13700.,120.,10.,0.,25.,0.0275       0.073       0.119      0.165      0.211,stim,25.,,n,9999.,9999.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02641911627906978,0.01726608881730786,0.05957770186335402,0.05069005328030894,0.02904037735849056,0.020814274878541518,0.0469198387096774,0.04165024972809645,-0.43533473034557524,11.952277657266812,10.672287366215668,-261.6325087058247,0.9302222864611167,12.677269209387584,11.413474407723879,140.03899922818405,-0.08739126590894801,-1.365557016806692,13.233830845771145,11.35737864787662,12.450311257781452,12.154932621245255,0.047099882603553384,12.772277227722773,11.557239068563748,12.736952087168529,11.063327207167731,0.002207963669333777,12.387612387612387,10.408041037883162,0.8860134045748983,9.221663874930119,11.747046922926467,0.043077312385166856,12.985074626865671,11.13753905130765,12.500312507812701,11.393960726451219,0.030424640101867545,12.189054726368159,11.233168724896373,12.200305007625195,10.819808378132187,-0.0007213314584313874,12.537313432835822,11.748610587906494,12.650316257906459,10.649171102549731,-0.007126506698843281,-29.875231142495295,1.,0.048599322500688456,0.07222646926873025,0.06350398293127708,0.07600144921287053,1.3066845310524131,1.052265879564109,0.08297967215651623,0.07997373180412816,0.8179134772626548,0.26494136382860867,0.,0.004,0.003,0.006,0.,0.6666666666666666,2.916570181842584,1.9903171983577412,0.,0.52486023716713,0.,12.197309417040358,12.551546972530891,-0.022754440643839177,,,0.,1.,,-0.7249915521207715,16.580277777777777,211.96428571428572,380.2931113353232,13.639626704953331,7.839618648994568,0.5213939617263217,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,1.05,1.,3858.,13.7,80.,3.,3824.,34.,11.747046922926467,9999.,10.124768857504705,9999.,45.,9999.,1.,25.,Missing["Unmatched"],p0019_u1_05_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{16, 45, 39.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],13700.,60.,10.,0.,25.,0.0275       0.073       0.119      0.165      0.211,stim,25.,,n,9999.,9999.,1.,1.,1.,0.,1.,0.,0.,0.,0.,0.,0.022253196347031972,0.014119885964297196,0.028570949720670386,0.01933627364065907,0.015464383561643848,0.016413590893443856,0.036323407821229045,0.026017822696606904,18.141359724873823,27.462039045553144,16.90321462115732,15.749572736665078,19.303340246450677,29.082505804510806,17.203206457539288,15.331559649379237,-0.0481793456403127,-1.1619805215768544,7.562189054726368,11.023944991883795,8.350208755218876,11.060956882742651,-0.050461015819126834,4.306930693069307,5.965477089105736,4.1295586845116645,6.454249975178464,0.020181431887319783,9.320679320679321,10.299775455668126,1.053236638087071,10.848100873979627,9.779165558060129,-0.03233724055871169,3.8308457711442787,5.979234380846313,4.300107502687564,6.244271336341551,-0.05427905680390228,5.323383084577115,6.7837969086281245,4.65011625290632,6.434129302020586,0.07200903389347779,6.616915422885572,7.713463063878051,5.500137503437583,7.099526049815199,0.10652865068436256,30.124768857504705,1.,0.050695172613867086,0.06932387278582922,0.0839989703580049,0.0932242466678691,1.6569421904883295,1.3447639741056916,0.1391814379437569,0.12536460843209296,0.4967661534737317,0.24114308190878753,0.004,0.005,0.008,0.004,0.5,1.25,3.6408274531805063,3.082844143392801,0.,0.405881014411934,0.,27.141255605381165,28.517024584807626,-0.05832019721230753,,,0.,1.,,-1.6204667589576616,16.760833333333334,176.42857142857142,363.79394132672377,29.25340990667623,10.945905998479393,0.40437338606964707,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,1.05,1.,3858.,13.7,80.,3.,3824.,34.,11.747046922926467,9999.,10.124768857504705,9999.,45.,9999.,1.,25.,Missing["Unmatched"],p0020_u1_05_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{16, 52, 41.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],13700.,30.,10.,0.,25.,0.0275       0.073       0.119      0.165      0.211,stim,25.,,n,9999.,9999.,0.,0.,0.,0.,-1.,0.,1.,0.,0.,0.,0.02223506849315069,0.015821729291405427,0.03739583333333334,0.029906809875934727,0.021981369863013685,0.017180097508700153,0.051359719101123594,0.027904127743371424,13.274393719079185,21.616052060737527,15.4618071680393,18.009672303001047,13.034437194282,21.90998375827087,15.488877177191885,18.405498652092035,0.010964204803008876,0.23995652479718466,23.134328358208954,22.79532552238822,24.40061001525046,20.513397200615877,-0.041292190834314825,5.4950495049504955,6.911125593035562,5.8709388526792345,7.40338214613948,-0.03711435834159263,8.341658341658341,9.646799909749491,1.0868964339491904,10.485072420928095,8.875546563988868,-0.03971565863922548,9.502487562189055,9.836221011196043,10.950273756843925,10.739859969176376,-0.09941189673848567,4.17910447761194,6.119457589854662,4.500112502812567,6.655265930114835,-0.03550566962611257,4.17910447761194,6.359855438139283,5.250131253281329,7.458520727450152,-0.10926723414953224,60.124768857504705,1.,0.04908304423243714,0.06870911559029214,0.0785984872087928,0.086851999342523,1.6013368452979941,1.2640535189015627,0.125862653552123,0.1097855753925524,0.49855699708942663,0.21556305099375322,0.,0.004,0.006,0.005,0.,0.8,3.7501186131650464,3.0215732032034484,0.,0.4511025351821683,0.,21.917040358744394,22.08351172904895,-0.007703381394864324,,,0.,0.,,-0.2939316975333419,16.878055555555555,188.03571428571428,371.0628859693668,21.71572146446518,10.773664081710216,0.4480370816845755,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,1.05,1.,3858.,13.7,80.,3.,3824.,34.,11.747046922926467,9999.,10.124768857504705,9999.,45.,9999.,1.,25.,Missing["Unmatched"],p0022_u1_05_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{17, 13, 25.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],13700.,60.,10.,0.,25.,0.0275       0.073       0.119      0.165      0.211,stim,25.,,n,9999.,9999.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.,0.020680783410138272,0.010795067968242845,0.03168478527607362,0.029132778245780238,0.0171366976744186,0.015595258348899506,0.041440451612903224,0.026583149050311644,11.966877969638777,23.25861653410456,15.272078346563843,19.490160893704218,11.611496164527393,22.810823153327966,14.568661363553886,18.27894449763585,0.016837591798569893,0.3553818051113833,7.940097492336303,10.685154695973651,7.384131971720344,11.191843890145545,0.035930119875214404,4.950495049504944,7.556223807906262,4.116727462219904,6.5616776906210115,0.08331340948884122,11.291738564465785,10.682567111917505,0.9538579525894876,10.189651593773426,11.199326988800573,0.006079534495634387,3.6182722749886893,5.723314472409066,3.5611416601204486,6.445811836828743,0.006627662862230897,7.2867983315744445,8.700893363737686,5.708300602251897,7.873323495244263,0.13451949921718248,8.54314287150108,9.263758164007228,6.231997905210788,8.439035525415218,0.18442916487339034,30.124768857504705,1.,0.051588672748675686,0.07006294221438016,0.07651941779977338,0.08966101889604665,1.4832600592876792,1.2797210060305468,0.11349819618235056,0.11474108930337269,0.37862726973747096,0.18743638248043729,0.005,0.002,0.013000000000000001,0.037,0.3846153846153846,0.05405405405405406,3.5640509980619823,2.8960159027386188,0.,0.4059030631153524,0.,23.04434479322367,22.65754071276843,0.01858278130804508,,,0.,0.,,0.44779338077659503,17.22361111111111,165.22366522366517,357.75066249453454,21.80451127819549,9.251708070113368,0.40075738530512717,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,2.01,1.,4057.,24.,95.,4.,4000.,57.,63.16350316350315,71.,-8.39622683860847,45.,45.,15.60377316139153,1.375,115.,Missing["Unmatched"],p0029_u2_01_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{20, 29, 37.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],24000.,120.,10.,0.,25.,0.03072000000000   0.07626752000000   0.12214272000000   0.16801792000000   0.21397504000000,ep,25.,,l,0.,0.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.011352916666666666,0.00956747599063292,0.016718872180451125,0.0305455352749553,0.013525178571428568,0.007403676378666014,0.018001732283464567,0.012767891716338294,-0.9344999775015594,60.46814966044291,28.3208555160452,-858.2887923711794,-2.8164315799891284,60.34707158351402,27.70226545489139,-272.47795287689223,0.04750344007248911,1.881931602487569,63.14831073391208,28.93954621966246,60.63018242122717,26.52966465466116,0.06414035907211045,62.965120041415794,28.808125692445653,62.44224422442242,27.47888717301541,0.013133615159830941,61.40264963794447,27.25321624208401,0.43147094250832085,11.758970898355066,63.16350316350315,-0.045133113465094035,63.27837934510447,29.907306535073488,61.75787728026533,27.980250477879295,0.03712583934034228,61.65252170519941,29.47467231655419,61.558872305140966,27.18663867191935,0.002335498449859922,61.32735017721838,27.77394240173935,62.68656716417914,27.52113615611432,-0.03476264177170095,-33.39622683860847,1.,0.014882231115557717,0.01575563683866756,0.013770235860798084,0.01838524355774707,0.92528033961271,1.1668994243778148,0.01274132851382637,0.021453730124580985,4.142634063483165,4.137395867400731,0.011,0.011,0.006,0.006,1.8333333333333333,1.8333333333333333,10.471633000709438,17.873324908529433,0.,0.19964791491704323,0.,60.13949203842636,60.49217002237129,-0.008863823222340216,,,0.,0.,,0.12107807692888883,20.49361111111111,131.18580765639587,254.79908153245708,63.80952380952382,23.54776750559073,0.26330701969345277,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,2.01,1.,4057.,24.,95.,4.,4000.,57.,63.16350316350315,71.,-8.39622683860847,45.,45.,15.60377316139153,1.375,115.,Missing["Unmatched"],p0030_u2_01_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{20, 38, 37.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],24000.,70.,10.,0.,25.,0.0308   0.0764   0.12222464000000   0.16818176000000   0.21413888000000,ep,25.,,n,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.,0.00849657458563536,0.005202367877676842,0.008626041666666666,0.004723417960441462,0.009132817679558015,0.0029686085994240774,0.008946249999999996,0.002574414693476173,48.96734764610896,113.823703411556,52.587363040708965,56.474995778029836,44.64696095661388,106.22288503253796,34.47489354471397,26.620362493973897,0.0687079650029987,4.320386689495081,29.18739635157536,35.922038465492506,25.37313432835821,37.03694202585932,0.07392580520165884,43.98439843984391,22.767646380160222,40.71782178217822,24.696759495126507,0.09724816096076243,64.85635576544703,27.541245973452835,0.4472729623918278,12.318454674508247,61.57592407592408,0.08550301320748388,29.06678727574245,21.136822264690334,25.497512437810947,22.214887885854722,0.11640040970107107,53.12829790441716,23.713974950286975,48.38308457711443,25.596582046003945,0.13599237136809073,57.65113824815304,24.439422703669525,53.60696517412935,26.239040593051065,0.11278403925638131,16.60377316139153,1.,0.013206046776953816,0.0149810768201796,0.013143955154714169,0.012707705586276612,0.9952982430481766,0.8482504788413645,0.013082155472191038,0.010779317348534219,4.094450154081752,4.212433075208088,0.009000000000000001,0.01,0.009000000000000001,0.006000000000000001,1.,1.6666666666666665,5.076179320812665,5.528227136781141,0.,0.4170294663293251,0.,112.84141867101512,105.38116591928251,0.11824021614394009,,,0.,-1.,,7.600818379018037,20.64361111111111,166.2337662337662,225.03532323060477,97.99107142857143,23.695940633644987,0.3015859000835563,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,2.04,1.,4351.,30.2,76.4115,3.,4000.,351.,11.39563953634319,9999.,14.746367042782481,9999.,9999.,9999.,9999.,215.,Missing["Unmatched"],p0040_u2_04_PST_tone,PST_tone ,DateObject[{2007, 3, 13}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{21, 59, 1.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],30200.,120.,10.,0.,25.,0.03072000000000   0.07626752000000   0.12222464000000   0.16818176000000   0.21405696000000,ep,53.6,,n,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.026906666666666676,0.019261028589464237,0.06162193750000002,0.04927505842731125,0.03168915887850468,0.021680876176424606,0.06864763779527558,0.03862352549107643,-0.272048992222528,11.23644251626898,10.99854019619116,-444.65478610663087,-0.22263786856824908,11.17300166777494,11.108742602769793,-554.2819961769593,-0.0031608141829484264,-0.04941112365427891,10.696517412935323,10.886341801126088,11.30028250706268,10.538170030037053,-0.039848751897730475,10.495049504950495,9.912677206512987,10.597542166276927,10.806818996291248,-0.006989153118111544,11.508491508491508,10.70274816429974,0.9391967980530037,10.051986806277979,11.39563953634319,0.007334067494440393,10.845771144278608,9.938867869499177,11.150278756968925,10.239229317938191,-0.021339529166353424,10.64676616915423,10.444118057071632,11.950298757468943,11.951264223778042,-0.08212912397395994,11.840796019900498,10.728211750482188,12.900322508062716,11.521371967679771,-0.06730218288692011,-28.842132957217515,1.,0.06007367933884317,0.08137751095957142,0.057202481930457155,0.06353499283629525,0.952205401101019,0.7807438699846646,0.054468512250564746,0.0496045561864571,0.3884311196324461,0.11556226335912227,0.045,0.037,0.005,0.027,9.,1.3703703703703702,2.350724084500227,1.916618874557553,0.,0.011742362423242402,0.,11.275167785234899,11.253133677335274,0.0014074543769591293,,,-1.,1.,,0.06344084849403941,21.98361111111111,45.892857142857146,188.13929813477435,8.79396984924623,6.786848565685772,0.1970602251176598,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,3.08,1.,4183.,5.17,92.4275,4.,4000.,183.,16.907715400177924,84.0639,-12.014463887825656,55.,75.,-3.6508638878256647,2.6667,80.,Missing["Unmatched"],p0082_u3_08_PST_tone,PST_tone ,DateObject[{2007, 3, 14}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{9, 29, 15.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],10000.,120.,10.,0.,25.,0.03080192000000   0.07643136000000   0.12247040000000   0.16842752000000   0.21446656000000,ep,43.2,,n,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.02537211009174312,0.02324993551642191,0.056265823529411764,0.05203306614446923,0.028045370370370384,0.016912211271585566,0.05241722627737224,0.04171275007381413,-0.11608781673857393,17.136659436008678,12.893408364399056,-1432.0191723953487,-0.7095881042622381,16.198127295915686,12.772957271007797,-229.91991616970117,0.03270143211031675,0.5935002875236641,19.55223880597015,14.010656924737193,16.250406260156534,12.58294843948011,0.1753346940027352,16.633663366336634,13.216695887950658,15.921190108960678,11.584862411813434,0.04053839798694568,17.252747252747252,12.858733958358625,0.7605246276042303,9.779383855142564,16.907715400177924,0.01863290004197087,17.761194029850746,13.581704111309605,15.950398759969028,12.117251804670781,0.09948666546995609,16.616915422885572,12.38941130311731,17.40043501087531,13.474320122056778,-0.04280474620899843,18.407960199004975,13.245857326666616,16.35040876021904,13.502820675486873,0.1087785680768941,-23.84203645508255,1.,0.043040181432610826,0.055126989074550166,0.048375629949682114,0.05891991421081648,1.123964359337684,1.068803415530948,0.054372483923951345,0.0629738055513111,0.5512117222728966,0.3990360313650191,0.013000000000000001,0.015,0.01,0.01,1.3,1.5,2.9492882861187755,2.3201850855706465,0.,0.18920434658808938,0.,17.242152466367713,16.29222344908408,0.052204487669273866,,,-1.,1.,,0.9385321400929918,9.4875,156.60714285714286,336.7053156347841,17.946877243359648,10.719270911594377,0.4116063672205337,07-015,p0002_calib,6.,E4,1.,,0
2007_03_13,3.08,1.,4183.,5.17,92.4275,4.,4000.,183.,16.907715400177924,84.0639,-12.014463887825656,55.,75.,-3.6508638878256647,2.6667,80.,Missing["Unmatched"],p0088_u3_08_PST_tone,PST_tone ,DateObject[{2007, 3, 14}, TimeObject[{0, 0, 0.}, TimeZone -> -4.], TimeZone -> -4.],DateObject[{1899, 12, 31}, TimeObject[{9, 50, 54.}, TimeZone -> -4.], TimeZone -> -4.],Good ,Missing["Unmatched"],5170.,84.,10.,0.,25.,0.03072000000000   0.07634944000000   0.12238848000000   0.16842752000000   0.21446656000000,ep,43.1,,l,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.,0.,0.,0.026837305936073075,0.012541642290090221,0.027943499999999996,0.014357044889561845,0.01706981735159818,0.010464117498019511,0.01835288888888889,0.006197004907210221,54.91641763876037,63.308026030368765,26.746810468267174,13.026921656311357,61.227820457809955,69.2399088719085,28.0995435338287,12.8958427869176,-0.1626900831183893,-6.311402819049583,14.07960199004975,29.245061665874466,15.65039125978153,28.511484435735202,-0.03845888439310056,2.3267326732673266,4.682153926438928,2.3881785163440954,5.140995655199761,-0.008836565113822229,8.391608391608392,9.448477240369499,1.1792777053911945,11.142378559463868,8.012088414098539,0.02849555765540082,1.3432835820895523,3.6995360741827,2.0500512512812805,4.640388092242297,-0.1190922291064767,4.079601990049751,6.5018175797845945,3.600090002250054,5.954676555992194,0.05438762488219025,5.373134328358209,7.680174127379248,5.000125003125075,7.596047324805553,0.03453123858941734,-3.586963887825661,1.,0.03606069190600523,0.03817126094156604,0.07876312288926042,0.08262732107809234,2.1841822418316914,2.164647408545955,0.17203301432592982,0.17885901644678712,1.1329356317595694,1.0928020544809958,0.009000000000000001,0.011,0.007000000000000001,0.008,1.2857142857142856,1.375,4.497504651684096,4.525139901500772,0.,-0.46650791942546943,0.,64.11633109619687,70.13816285004457,-0.1568531492462112,,,-1.,1.,,-5.931882841539732,9.848333333333333,153.03571428571428,215.26615432010487,70.53122756640344,20.718317665014307,0.3815044532304772,07-015,p0002_calib,6.,E4,1.,,0
